zipcode,streetAddress,homeStatus,homeType,latitude,longitude,yearBuilt,lotAreaValue,lotAreaUnits,livingAreaValue,livingAreaUnitsShort,garageParkingCapacity,bedrooms,bathrooms,bathroomsFull,stories,flooring,foundationDetails,heating,cooling,fireplaceFeatures,sewer,roofType,taxAssessedValue,zestimate,rentZestimate,price-historypricePerSquareFoot,price,currency,
90002,1530 E 101st St,RECENTLY_SOLD,SINGLE_FAMILY,33.944847,-118.24724,1952,6782,Square Feet,2161,sqft,2,4,2,2,2,None,"[]","['Central']","['Wall/Window Unit(s)']","['Living Room']","['Public Sewer']",None,319919,705800,4300,,690000,USD,
91423,4477 Woodman Ave APT 113,RECENTLY_SOLD,CONDO,34.152493,-118.43161,1991,0.9526859504132231,Acres,1185,sqft,2,2,2,2,3,None,"[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",None,283968,708400,3200,,691000,USD,
91604,10926 Bluffside Dr UNIT 9,RECENTLY_SOLD,CONDO,34.140865,-118.36815,1981,0.6891643709825528,Acres,1094,sqft,2,1,2,1,2,"['Wood']","[]","['Central']","['Central Air']","['Living Room', 'Master Bedroom']","['Public Sewer']",None,689000,709300,3694,,689000,USD,
90065,3416 Thorpe Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.093353,-118.222206,1908,5602,Square Feet,899,sqft,1,2,1,1,1,"['Carpet']","[]","['Floor Furnace']","['None']","['Living Room']","['Public Sewer']",Composition,45419,796200,3200,,695000,USD,
90046,7135 Hollywood Blvd APT 302,RECENTLY_SOLD,CONDO,34.102028,-118.34647,1965,0.7749,Acres,1222,sqft,1,1,2,1,14,"['Mixed', 'Carpet', 'Tile']","[]","['Central', 'Electric']","['Air Conditioning', 'Central Air']","['None']","['In Connected and Paid']",None,346192,703400,5473,,690000,USD,
91325,17801 Devonshire St UNIT 3,RECENTLY_SOLD,TOWNHOUSE,34.25818,-118.52196,1980,1.4285,Acres,1820,sqft,None,3,3,3,2,"['Mixed', 'Engineered Hardwood']","[]","['Central']","['Central Air']","['Living Room', 'Master Bedroom']",None,None,462936,711800,3914,,691000,USD,
90002,9614 Grape St,RECENTLY_SOLD,SINGLE_FAMILY,33.94876,-118.23598,2024,3375,Acres,1325,sqft,2,4,3,3,1,None,"[]","['Wall Furnace']","['Gas']","['None']","['Public Sewer']",None,435000,688700,3640,,690000,USD,
91403,15248 Dickens St APT 106,RECENTLY_SOLD,CONDO,34.152065,-118.46551,1965,0.49520000000000003,Acres,1374,sqft,2,2,2,0,3,"['Tile', 'Laminate']","[]","['Central']","['Air Conditioning']","['None']","['In Street Paid']",None,660000,703200,3270,,690000,USD,
90044,530 W 105th St,RECENTLY_SOLD,SINGLE_FAMILY,33.940502,-118.28383,1925,4755,Square Feet,1873,sqft,1,4,3,3,1,None,"[]","['Wall Furnace']","['None']","['Living Room']","['Public Sewer']",None,214873,706700,4428,,690000,USD,
90043,3955 W 64th St,PRE_FORECLOSURE,SINGLE_FAMILY,33.981915,-118.34314,1941,None,sqft,1107,sqft,2,3,1,1,1,None,"[]","['Fireplace(s)', 'Wood']",None,None,None,Tile,None,702800,3679,,702800,USD,
91335,8001 Yarmouth Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.215828,-118.51993,1954,5967,Square Feet,1212,sqft,2,4,2,2,1,"['Laminate', 'Tile', 'Vinyl']","['Slab']","['Central', 'Forced Air']","['Central Air']","['None']","['Public Sewer']",Composition,217641,708700,3864,,700000,USD,
90062,5114 Cimarron St,RECENTLY_SOLD,SINGLE_FAMILY,33.996487,-118.31571,1909,5157,Square Feet,1056,sqft,1,3,2,2,1,None,"[]",None,"['None']","['Living Room']","['Public Sewer']",None,561000,707300,3900,,700000,USD,
90044,1127 W 70th St,RECENTLY_SOLD,SINGLE_FAMILY,33.976467,-118.294655,1912,4682.7,Square Feet,1576,sqft,1,3,2,2,1,"['Hardwood']","[]","['Wall']","['Window Unit(s)']","['Gas and Wood']",None,None,205227,710200,3499,,700000,USD,
90016,2758 S Redondo Blvd,RECENTLY_SOLD,SINGLE_FAMILY,34.02853,-118.3576,1930,4805,Square Feet,1419,sqft,2,3,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,663827,707700,4893,,700000,USD,
90011,1057 E 23rd St,RECENTLY_SOLD,MULTI_FAMILY,34.022633,-118.25595,1922,6250.86,Square Feet,3146,sqft,None,4,3,None,None,None,"['Raised']","['None']","['None']",None,None,None,91385,716500,4235,,700000,USD,
90066,12711 Mitchell Ave APT 5,RECENTLY_SOLD,TOWNHOUSE,33.99803,-118.43589,1987,6978,Square Feet,943,sqft,2,2,2,1,2,None,"[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",None,361923,711400,3995,,700000,USD,
91335,19142 Keswick St,RECENTLY_SOLD,SINGLE_FAMILY,34.20992,-118.55069,1961,8051,Square Feet,1400,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,296262,937600,3834,,700000,USD,
91342,13723 Sproule Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.320942,-118.4567,1954,6802,Square Feet,1834,sqft,0,6,3,3,1,None,"['Slab']","['Central']","['Central Air']","['None']","['Unknown']",Composition,355373,696500,4452,,700000,USD,
91331,13686 Filmore St,RECENTLY_SOLD,SINGLE_FAMILY,34.264652,-118.43076,1947,10379,Square Feet,901,sqft,2,2,1,1,1,None,"[]","['Wall Furnace']","['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,153447,714300,2866,,700000,USD,
90004,5132 Maplewood Ave APT 204,RECENTLY_SOLD,CONDO,34.08004,-118.314865,2006,0.4559,Acres,1160,sqft,None,2,2,2,None,"['Laminate']","[]","['Central']","['Central Air']","['Living Room']",None,None,700541,705700,3249,,699000,USD,
91606,6731 Troost Ave,RECENTLY_SOLD,MULTI_FAMILY,34.193077,-118.38695,1987,6750,Square Feet,3420,sqft,None,8,4,None,None,"[]","[]","[]","[]",None,None,None,1137824,1133300,7929,,700000,USD,
90043,5738 Chesley Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.989708,-118.334114,1920,7000,Square Feet,1642,sqft,None,4,2,None,None,"[]","[]","['Wall']","[]",None,None,None,887400,939700,4285,,700000,USD,
90037,162 W 42nd St,RECENTLY_SOLD,SINGLE_FAMILY,34.00712,-118.27551,1905,4843,Square Feet,1348,sqft,2,3,2,2,1,"['Laminate', 'Wood']","[]",None,"['Gas', 'Wall/Window Unit(s)']","['Dining Room', 'Kitchen', 'Living Room', 'Outside', 'Patio']","['Public Sewer']",None,420991,720200,3499,,700000,USD,
91042,7634 Le Berthon St,RECENTLY_SOLD,SINGLE_FAMILY,34.26752,-118.298546,1954,5626,Square Feet,1602,sqft,2,3,2,2,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,281000,709300,4429,,700000,USD,
91342,14801 Polk St,RECENTLY_SOLD,MULTI_FAMILY,34.302986,-118.455574,1951,9966.528,Square Feet,1772,sqft,None,5,3,None,None,None,"[]","['Wall']","['Ceiling Fan(s)', 'Air Conditioning']","['None']",None,None,184741,717800,4500,,700000,USD,
91504,9580 Via Bernardo,RECENTLY_SOLD,CONDO,34.213707,-118.340385,1977,7.5294,Acres,1244,sqft,2,2,3,2,3,None,"[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",None,566602,711200,3476,,700000,USD,
90044,1153 W 73rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.97394,-118.29568,1920,6990,Square Feet,1152,sqft,1,3,2,2,1,None,"[]","['Wall Furnace']","['Central Air']","['None']","['Public Sewer']",Composition,565494,None,3628,,700000,USD,
91352,7907 Satsuma Ave,PENDING,SINGLE_FAMILY,34.214176,-118.36738,1944,7698,Square Feet,1499,sqft,1,3,2,2,1,None,"[]",None,"['See Remarks']","['See Remarks']","['Public Sewer']",None,None,953900,4200,,899000,USD,
91324,9658 Amigo Ave UNIT 110,RECENTLY_SOLD,TOWNHOUSE,34.24624,-118.537415,1980,2.0997,Acres,1396,sqft,2,2,3,3,2,"['Tile']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,586500,712600,3340,,700000,USD,
91335,7545 White Oak Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.207836,-118.51894,1952,5662,Square Feet,1610,sqft,None,3,2.5,None,None,"[]","[]","['Wall']","[]",None,None,None,383691,None,4440,,700000,USD,
90004,338 Hobart Pl,RECENTLY_SOLD,SINGLE_FAMILY,34.077366,-118.30585,1921,3441,Square Feet,1248,sqft,0,3,1,1,1,None,"[]","['Floor Furnace']","['None']","['Living Room']","['Public Sewer']",None,1101600,None,3995,,700000,USD,
90043,3220 W 71st St,RECENTLY_SOLD,MULTI_FAMILY,33.975357,-118.32881,1912,8772.984,Square Feet,1358,sqft,None,4,2,None,None,"['Mixed']","[]","['Wall']","['None']",None,None,None,355294,None,3927,,700000,USD,
91401,5411 Tyrone Ave APT 204,RECENTLY_SOLD,CONDO,34.169033,-118.44463,1963,0.6999540863177227,Acres,1538,sqft,0,2,2,1,3,"['Laminate', 'Tile']","[]","['Forced Air']","['Central Air']","['None']","['Unknown']",None,563016,704800,3963,,699000,USD,
90047,1500 W 93rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.951706,-118.30262,1939,4835.16,Square Feet,1417,sqft,2,4,2,2,1,"['Bamboo', 'Ceramic Tile', 'Laminate']","[]","['Wall']","['None']","['Living Room']","['In Street']",Clay,Flat,399423,759800,4086,,700000,USD,
90043,6330 Arlington Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.982117,-118.31839,1924,4802,Square Feet,846,sqft,1,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,403922,705300,2800,,700000,USD,
91042,10644 Pinewood Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.26235,-118.2855,1950,4200,Square Feet,1014,sqft,None,2,2,1,None,"['Tile', 'Hardwood']","[]","['Forced air', 'Wall', 'Gas']","['Central']",None,None,Built-up,373022,713100,3366,,700000,USD,
91344,16652 Lahey St,RECENTLY_SOLD,SINGLE_FAMILY,34.27265,-118.49536,1955,7330,Square Feet,1352,sqft,2,4,2,2,1,None,"[]",None,"['Central Air']","['Family Room']","['Public Sewer']",None,235687,None,3896,,700000,USD,
91331,14250 Judd St,RECENTLY_SOLD,SINGLE_FAMILY,34.254482,-118.44356,1953,9163,Square Feet,1322,sqft,2,4,2,2,1,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,448511,715900,3929,,700000,USD,
91401,5656 Sunnyslope Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.17387,-118.42664,1949,5487,Square Feet,1110,sqft,None,2,2,None,None,"[]","[]","['Wall']","[]",None,None,None,381942,703300,3699,,700000,USD,
91307,23541 Victory Blvd UNIT 4,RECENTLY_SOLD,TOWNHOUSE,34.187233,-118.64061,1980,1.8397,Acres,1338,sqft,2,3,3,2,2,None,"[]","['Central']","['Central Air']","['Family Room']","['Public Sewer']",None,313808,707900,3800,,699000,USD,
91331,12900 Kelowna St,RECENTLY_SOLD,SINGLE_FAMILY,34.25483,-118.41335,1956,7945,Square Feet,1126,sqft,2,3,1,1,1,None,"[]",None,"['Central Air']","['Family Room']","['Public Sewer']",None,61995,716900,3330,,700000,USD,
91345,10948 Orion Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.269707,-118.4713,1953,7468,Square Feet,1249,sqft,2,3,2,0,1,"['Tile', 'Wood']","['Concrete Perimeter', 'Raised']","['Central']","['Central Air']","['None']","['Public Sewer']",Shingle,185638,714800,3720,,700000,USD,
91331,12824 Osborne St,RECENTLY_SOLD,SINGLE_FAMILY,34.252266,-118.41155,1950,6179,Square Feet,1008,sqft,2,3,1,1,1,"['Wood']","['Raised']","['Floor Furnace']","['None']","['None']","['Public Sewer']",None,51541,None,3428,,696000,USD,
91504,7732 Via Napoli #52,RECENTLY_SOLD,CONDO,34.21074,-118.34243,1975,5.248255280073462,Acres,1478,sqft,None,3,3,None,None,"[]","[]","['Other']","['Central']",None,None,None,373423,710200,3800,,700000,USD,
90003,242 E Colden Ave,RECENTLY_SOLD,MULTI_FAMILY,33.948944,-118.270226,2008,5401,Square Feet,2824,sqft,None,8,4,4,None,"[]","[]","[]","[]",None,None,Shake / Shingle,470022,715300,2600,,700000,USD,
91403,4637 Willis Ave UNIT 105,RECENTLY_SOLD,CONDO,34.15542,-118.4558,1964,0.6431129476584022,Acres,1208,sqft,2,2,2,2,1,None,"[]","['Central']","['Central Air']","['None']","['Unknown']",None,546819,699400,3027,,699000,USD,
90037,160 W 48th St,RECENTLY_SOLD,SINGLE_FAMILY,33.998928,-118.27614,1906,4752,Square Feet,1152,sqft,0,3,3,2,1,"['Tile']","[]",None,"['None']","['None']","['Public Sewer']",None,435000,717600,3306,,700000,USD,
91411,15206 Burbank Blvd APT 213,RECENTLY_SOLD,APARTMENT,34.17159,-118.4642,2006,0.8664830119375574,Acres,1310,sqft,None,2,2.5,0,None,"['Hardwood']","[]","['Forced air']","['Other']",None,None,None,569351,704000,3291,,699000,USD,
91342,14770 Polk St,RECENTLY_SOLD,MULTI_FAMILY,34.302895,-118.45447,1956,6930,Square Feet,1488,sqft,2,4,2,None,1,None,"[]",None,None,None,"['Public Sewer']",None,65209,720600,3849,,700000,USD,
90047,7810 Brighton Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.968723,-118.30108,1927,5199,Square Feet,1613,sqft,2,3,2,1,1,None,"[]",None,"['None']","['Living Room']","['Public Sewer']",Flat,Spanish Tile,53900,711200,3580,,700000,USD,
91402,8512 Mammoth Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.225147,-118.434006,1949,5924,Square Feet,1166,sqft,2,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,456264,712700,3265,,710000,USD,
91331,13732 Weidner St,RECENTLY_SOLD,SINGLE_FAMILY,34.266525,-118.43182,1946,6843,Square Feet,1175,sqft,0,2,1,1,1,"['Laminate']","[]","['Electric', 'Wall Furnace']","['Electric', 'Wall/Window Unit(s)']","['None']","['Public Sewer']",None,663000,713500,3090,,705000,USD,
91324,9950 Reseda Blvd UNIT 16,RECENTLY_SOLD,TOWNHOUSE,34.25176,-118.53419,1973,3.2759,Acres,1840,sqft,2,3,3,3,2,"['Wood']","[]","['Central', 'Fireplace(s)']","['Central Air']","['Family Room']","['Public Sewer']",None,456286,719500,3909,,703000,USD,
91040,10720 Radwin Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.26284,-118.33897,1948,3998,Square Feet,1032,sqft,2,3,2,2,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,283702,717400,3499,,710000,USD,
90017,801 S Grand Ave APT 2204,RECENTLY_SOLD,CONDO,34.045708,-118.25855,1985,1.3545,Acres,1270,sqft,None,2,2,2,22,"['Hardwood']","[]","['Central']","['Central Air']","['None']",None,None,657559,714800,3770,,700000,USD,
90029,5211 Romaine St,RECENTLY_SOLD,SINGLE_FAMILY,34.088657,-118.305664,2006,1594,Square Feet,651,sqft,0,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,556639,714000,3152,,705000,USD,
91402,8432 Minuet Pl,RECENTLY_SOLD,SINGLE_FAMILY,34.224373,-118.43306,1949,5795,Square Feet,806,sqft,0,3,2,1,1,None,"[]","['Central', 'Fireplace(s)']","['Central Air']","['Master Bedroom']","['Public Sewer']",Shingle,502860,717600,2966,,710000,USD,
90008,4600 Don Lorenzo Dr APT 4,RECENTLY_SOLD,CONDO,34.00079,-118.35637,2002,3.0174,Acres,1151,sqft,2,2,3,2,3,"['Carpet']","[]","['Central']","['Central Air']","['Electric']","['Public Sewer']",None,306237,714300,3258,,700000,USD,
91602,11119 Camarillo St APT 116,RECENTLY_SOLD,CONDO,34.157986,-118.372986,1987,0.37380624426078973,Acres,1109,sqft,2,2,3,2,2,"['Vinyl']","[]","['Central']","['Central Air']","['Living Room']","['Sewer Paid']",None,561000,718600,3198,,710000,USD,
90019,1030 S Norton Ave APT 7,RECENTLY_SOLD,CONDO,34.052837,-118.32075,2006,9033,Square Feet,1330,sqft,2,3,3,2,3,"['Wood']","['Slab']","['Forced Air']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",Bitumen,628844,708600,3880,,701000,USD,
91324,10022 Reseda Blvd UNIT 23,RECENTLY_SOLD,CONDO,34.252464,-118.53492,1979,2.7681,Acres,1686,sqft,2,3,3,3,2,"['Laminate']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",Concrete,Tile,446638,719200,3870,,706000,USD,
91345,10443 Peach Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.260395,-118.46873,1953,7522,Square Feet,1438,sqft,None,3,2,2,None,"[]","[]","['Forced air']","['Central']",None,"['Public Sewer']",None,831198,727200,3831,,710000,USD,
90038,945 N Hudson Ave APT 102,RECENTLY_SOLD,CONDO,34.088387,-118.33253,1991,6804.072,Square Feet,950,sqft,None,2,2,2,None,"['Hardwood']","[]","['Central']","['Central Air']","['Living Room']",None,None,624686,716900,3379,,700000,USD,
90731,1430 S Palos Verdes St,RECENTLY_SOLD,SINGLE_FAMILY,33.730873,-118.28111,1953,6098,Square Feet,984,sqft,None,3,1,1,None,"[]","[]","['Wall']","[]",None,None,None,352293,712600,3280,,700500,USD,
91331,13109 Osborne St,RECENTLY_SOLD,SINGLE_FAMILY,34.248123,-118.418335,1953,7202,Square Feet,1259,sqft,2,3,2,2,1,None,"[]","['None']","['None']","['Living Room']","['Public Sewer']",None,198294,702400,3543,,702000,USD,
90059,2371 E 108th St,RECENTLY_SOLD,SINGLE_FAMILY,33.937096,-118.22942,1953,5314,Square Feet,1568,sqft,2,3,2,2,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,37870,703400,3800,,700000,USD,
90247,16829 S Hoover St,RECENTLY_SOLD,SINGLE_FAMILY,33.878384,-118.28695,1957,5398,Square Feet,1764,sqft,2,5,3,3,1,None,"[]","['Has Heating (Unspecified Type)']",None,"['Living Room']","['Public Sewer']",None,212381,712500,3999,,705000,USD,
91331,11281 Norris Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.275146,-118.42173,1961,6241,Square Feet,1275,sqft,2,3,2,2,1,None,"[]","['Central']","['Evaporative Cooling']","['None']","['Public Sewer']",None,470249,716000,3688,,710000,USD,
90731,791 W Oliver St,RECENTLY_SOLD,SINGLE_FAMILY,33.74658,-118.29418,1955,4332,Square Feet,1187,sqft,2,3,2,1,1,"['Wood']","[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,44233,714500,3599,,700000,USD,
91504,7732 Via Napoli,RECENTLY_SOLD,TOWNHOUSE,34.21074,-118.34243,1975,5.2498,Acres,1478,sqft,2,3,3,3,3,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,None,710200,3800,,700000,USD,
90731,2224 S Grand Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.723736,-118.28992,1920,4502,Square Feet,840,sqft,1,2,1,1,1,"['Tile']","['Raised']","['Forced Air', 'Wall Furnace']","['None']","['None']","['Public Sewer']",Composition,559215,708500,2769,,700000,USD,
91356,18701 Hatteras St UNIT 3,RECENTLY_SOLD,TOWNHOUSE,34.17789,-118.540985,1981,1.0606,Acres,2033,sqft,2,2,3,3,2,None,"[]","['Central']","['Central Air']","['Den', 'Living Room']","['Public Sewer']",None,532098,723000,4600,,710000,USD,
91331,11130 De Garmo Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.272182,-118.412575,1924,7424,Square Feet,1157,sqft,0,2,1,1,1,"['Laminate']","['Combination']",None,"['None']","['None']","['Sewer in Street']",Shingle,566100,715400,3025,,710000,USD,
90043,5935 5th Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.98627,-118.32279,1922,4800.312,Square Feet,1012,sqft,None,2,1,1,1,"['Hardwood']","[]","['Wall']","['None']","['None']",None,None,392755,723100,3099,,707000,USD,
91335,7044 Rhea Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.198864,-118.54121,1956,6005,Square Feet,864,sqft,1,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,262666,717600,2800,,710000,USD,
91406,6820 Jellico Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.194595,-118.517075,1949,8063,Square Feet,1409,sqft,2,2,2,1,1,None,"[]","['Solar']","['None']","['Living Room']","['Unknown']",None,188334,734500,3951,,710000,USD,
91405,14327 Irma Way,RECENTLY_SOLD,SINGLE_FAMILY,34.197727,-118.445274,2018,1823,Square Feet,1426,sqft,2,2,3,2,2,"['Carpet', 'Laminate', 'Tile']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,587825,700500,3499,,700000,USD,
90047,10525 Ruthelen St,RECENTLY_SOLD,SINGLE_FAMILY,33.940174,-118.312614,1941,6684,Square Feet,2342,sqft,2,4,2,2,1,None,"[]","['Floor Furnace']","['None']","['None']","['Public Sewer']",Composition,Shingle,416345,718700,4500,,706000,USD,
91367,6225 Shoup Ave UNIT 88,RECENTLY_SOLD,TOWNHOUSE,34.182842,-118.615425,1975,3.6945,Acres,1243,sqft,2,2,2,1,2,"['Carpet', 'Tile', 'Vinyl']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,578340,721800,3499,,710000,USD,
91343,8554 Burnet Ave UNIT 126,RECENTLY_SOLD,TOWNHOUSE,34.22665,-118.462715,2003,3.1613,Acres,1537,sqft,2,3,3,2,None,None,"[]","['Forced Air']","['Central Air']","['None']","['Public Sewer']",None,663000,723200,3499,,708000,USD,
90744,321 W F St,FOR_RENT,SINGLE_FAMILY,33.77712,-118.26559,None,None,sqft,872,sqft,None,3,1,1,None,None,None,None,"['Wall Unit']",None,None,None,None,700200,2998,,3400,USD,
91604,13030 Valleyheart Dr APT 120,RECENTLY_SOLD,TOWNHOUSE,34.146423,-118.41735,1982,0.6615,Acres,1288,sqft,None,2,3,2,None,"['Hardwood', 'Tile']","[]","['Central', 'Forced Air']","['Air Conditioning', 'Central Air']","['Gas', 'Living Room']","['In Connected and Paid', 'In Street']",None,299785,722100,3868,,710000,USD,
91343,9146 Noble Ave UNIT 101,RECENTLY_SOLD,TOWNHOUSE,34.236874,-118.46043,2006,0.8551423324150597,Acres,1654,sqft,2,3,3,3,2,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,669496,705900,3785,,700000,USD,
90044,1201 W Florence Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.97487,-118.29604,1923,4226,Square Feet,1760,sqft,0,4,2,2,1,None,"[]",None,"['None']","['None']","['Unknown']",None,313408,705900,4221,,700000,USD,
90049,1154 S Barrington Ave APT 210,RECENTLY_SOLD,CONDO,34.05028,-118.46109,1973,0.4642,Acres,743,sqft,None,1,1,1,None,"['Wood', 'Mixed']","[]","['Wall']","['Wall Unit(s)', 'Wall/Window Unit(s)']","['None']",None,None,566031,717600,2879,,700000,USD,
91304,21009 Saticoy St,RECENTLY_SOLD,SINGLE_FAMILY,34.208714,-118.591034,1953,0.2902892561983471,Acres,1201,sqft,0,2,2,1,1,"['Laminate', 'Tile', 'Wood']","['Raised']","['Central']","['Wall/Window Unit(s)']","['Living Room']","['Public Sewer']",Composition,Shingle,253437,710400,3043,,710000,USD,
90047,9147 S Hobart Blvd,RECENTLY_SOLD,SINGLE_FAMILY,33.953133,-118.30816,1936,5630,Square Feet,1504,sqft,None,3,2,None,None,"[]","[]","['Wall']","[]",None,None,None,260018,None,4200,,707000,USD,
90049,11630 Bellagio Rd,FOR_SALE,SINGLE_FAMILY,34.076447,-118.46652,1940,0.621900826446281,Acres,3201,sqft,1,6,5,4,2,"['Tile', 'Wood']","[]","['Central']","['Central Air']","['Family Room', 'Living Room', 'Gas']","['Unknown']",None,None,None,14322,,3400000,USD,
91331,10140 Vena Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.254787,-118.43473,1957,7002,Square Feet,1243,sqft,2,4,2,2,1,None,"[]","['Natural Gas', 'Central']","['Central Air']",None,None,Shingle,64020,705800,3537,,705100,USD,
90501,1668 W 213th St,RECENTLY_SOLD,SINGLE_FAMILY,33.83516,-118.30883,1945,6538,Square Feet,1100,sqft,2,3,1,1,1,None,"[]",None,"['None']","['Living Room']","['Unknown']",None,190933,705400,3534,,705000,USD,
90017,801 S Grand Ave APT 1612,RECENTLY_SOLD,CONDO,34.04563,-118.258675,1985,1.3545,Acres,1321,sqft,None,2,2,2,22,"['Engineered Hardwood', 'Tile']","[]","['Central', 'Heat Pump']","['Heat Pump', 'Air Conditioning', 'Central Air']","['None']",None,None,513085,697800,3949,,700000,USD,
90043,5021 4th Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.9973,-118.32173,1921,5806,Square Feet,1390,sqft,1,3,2,2,1,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,482792,657900,4031,,715000,USD,
