zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView
91326,11766 Churchill Way,SINGLE_FAMILY,2023,816.059952,471.575628,5,6.0,2.0,"['Laminate', 'Tile']","['Central', 'Fireplace(s)', 'Solar']",['Dual'],1,1899491.4,2537300.0,11999.0,[],2475000,5,1,1,1,0,0,1
90048,9000 W 3rd St #405,CONDO,2021,5205.880704,143.99965,1,3.0,13.0,"['Wood', 'Other']",['Central'],['Central'],0,679120.0,2455400.0,6646.0,[],2450000,2,1,1,0,0,0,1
90027,1814 N Edgemont St,SINGLE_FAMILY,1917,646.976492,231.32847,5,3.0,2.0,['Wood'],"['Central', 'Natural Gas']",['Central'],1,629593.0,1933900.0,8143.0,"[('2001-08-31', 408500), ('1999-11-16', 290000), ('1999-07-23', 299000)]",2500000,4,1,1,1,0,1,1
90027,4122 Holly Knoll Dr,SINGLE_FAMILY,1953,628.881217272,160.164772,2,2.0,1.0,['Wood'],['Central'],['Central'],1,1097118.0,2509800.0,5998.0,"[('2009-06-08', 850000), ('2001-04-19', 525000)]",2500000,2,1,1,1,0,0,1
90035,1627 S Corning St,SINGLE_FAMILY,1930,580.7236465799999,241.5478,4,5.0,1.0,['Wood'],['Central'],['Central'],1,1525000.0,2572700.0,10567.0,"[('2022-12-09', 1525000)]",2499000,1,1,1,1,0,0,1
90402,664 Kingman Ave,SINGLE_FAMILY,1946,733.290068016,124.118408,3,2.0,1.0,['Wood'],['None'],['None'],0,2856000.0,,8500.0,"[('2022-04-11', 2800000)]",2500000,1,0,0,0,0,0,1
90210,9635 Arby Dr,SINGLE_FAMILY,1963,926.325036252,243.034248,4,4.0,1.0,"['Carpet', 'Tile', 'Other', 'Mixed']",['Central'],['Central'],1,206142.0,2509600.0,10999.0,[],2459000,2,1,1,1,0,0,1
91436,4543 Densmore Ave,SINGLE_FAMILY,1938,2220.0130064279156,298.776048,5,5.0,7.4,"['Carpet', 'Wood']",['Other'],"['Central', 'Solar']",0,402819.0,,13499.0,[],2500000,1,1,1,1,0,0,0
90025,2116 Midvale Ave,SINGLE_FAMILY,1926,627.2624754,168.247333,3,2.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1832190.0,2469000.0,6938.0,"[('2014-02-12', 1555000), ('2013-03-29', 945009)]",2425000,1,1,1,1,0,0,1
91403,3610 Stone Canyon Ave,SINGLE_FAMILY,1963,3038.382488,236.531038,4,3.0,2.0,"['Wood', 'Mixed']","['Central', 'Zoned']","['Central', 'Zoned']",1,1519071.0,2487200.0,8928.0,"[('2018-02-20', 1389000)]",2441000,5,1,1,1,0,1,1
90291,2300 Pisani Pl,MULTI_FAMILY,1937,643.81779,167.68991499999998,4,3.0,7.4,[],['Other'],['Other'],0,2677989.0,2559800.0,7504.0,"[('2021-02-16', 2495000), ('2020-07-07', 50000), ('2016-02-04', 2480000), ('2015-06-12', 2250000), ('1999-04-26', 480000)]",2495000,2,1,1,0,0,0,0
90035,9419 Oakmore Rd,SINGLE_FAMILY,1941,701.696359,263.194199,4,3.5,2.4,['Wood'],"['Forced Air', 'Other']",['Central'],0,2143646.0,2507300.0,10490.0,"[('2004-09-15', 1600000)]",2450000,1,1,1,1,0,0,0
91436,16509 Adlon Rd,SINGLE_FAMILY,1956,1316.4372405876952,247.12198,4,5.0,1.0,[],['Central'],['Central'],1,209952.0,,11000.0,"[('2020-01-22', 1400000)]",2470000,0,1,1,1,1,1,1
90064,2827 Dumfries Rd,SINGLE_FAMILY,1935,726.005729592,213.769803,3,3.0,1.0,"['Wood', 'Stone', 'Tile']",['Central'],['Central'],1,573835.0,2574300.0,9679.0,[],2495000,2,1,1,1,0,0,1
90024,10604 Wellworth Ave,SINGLE_FAMILY,1935,628.210086,234.951687,4,3.0,2.0,['Wood'],['Central'],['Central'],1,1908705.0,2564600.0,9816.0,"[('2009-10-19', 1499000), ('2006-04-25', 1725000), ('1997-06-16', 490000)]",2495000,2,1,1,1,0,0,1
90049,240 Acari Dr,SINGLE_FAMILY,1940,534.18481776,164.066698,2,2.0,1.0,['Wood'],['Central'],['Central'],1,1564542.0,2224300.0,7768.0,"[('2004-12-16', 1160000), ('2001-07-10', 690000)]",2507000,4,1,1,1,0,0,1
91602,4100 Bakman Ave,SINGLE_FAMILY,1974,631.182982,259.570982,4,3.0,2.0,['Wood'],"['Natural Gas', 'Central']",['Central'],1,1796176.0,2573100.0,8500.0,"[('2019-02-12', 1570000), ('2015-11-23', 1219000), ('2001-05-04', 545000), ('1995-08-11', 281000)]",2545000,2,1,1,1,1,1,1
91403,4719 Tobias Ave,SINGLE_FAMILY,2007,627.281056,321.630186,5,6.0,2.0,['Wood'],['Central'],['Central'],1,1629528.0,2572000.0,14704.0,"[('2023-08-17', 2235000), ('2017-09-01', 1490000), ('2009-04-08', 965000), ('2008-07-29', 1250855), ('2007-11-13', 1475000), ('2006-12-01', 535000), ('1996-09-18', 120000)]",2550000,2,1,1,1,1,0,1
90025,1874 Benecia Ave,SINGLE_FAMILY,1936,489.26473081200004,218.786565,3,4.0,1.0,"['Carpet', 'Wood', 'Laminate', 'Tile']",['Central'],['Air Conditioning'],1,1540239.0,2558300.0,8996.0,"[('2012-05-15', 1276012), ('1999-05-04', 763000), ('1998-03-31', 350000)]",2546405,2,1,1,1,0,0,1
91364,20120 Wells Dr,SINGLE_FAMILY,1955,2124.0440812672177,316.985036,4,4.0,2.0,"['Carpet', 'Wood', 'Tile']",['Central'],['Central'],1,1352520.0,2601700.0,11703.0,"[('2023-06-21', 1700000), ('2021-03-17', 1300000), ('2006-02-13', 1000000)]",2575000,8,1,1,1,1,0,1
90026,1664 Redesdale Ave,SINGLE_FAMILY,1957,473.077312092,201.320801,4,3.0,2.0,"['Tile', 'Wood']",['Central'],['Central'],1,1902632.0,2649200.0,8143.0,"[('2020-04-06', 1810000), ('2016-08-09', 1400000), ('2015-07-15', 925000)]",2600000,2,1,1,1,0,0,1
91316,18040 Rancho St,SINGLE_FAMILY,1953,1684.5194104683196,153.847368,3,2.0,6.0,['Carpet'],['Other'],['None'],0,1338618.0,2653500.0,5214.0,"[('2016-10-06', 1200000)]",2600000,2,0,1,0,0,0,0
90027,4362 Cedarhurst Cir,SINGLE_FAMILY,1937,858.609526,251.395518,3,4.0,6.0,"['Carpet', 'Wood', 'Vinyl']",['Forced Air'],['None'],1,167723.0,2637400.0,9070.0,[],2575000,2,0,1,1,0,0,1
90048,410 N Harper Ave,SINGLE_FAMILY,1930,573.439308156,278.337388,4,3.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,2835090.0,2605900.0,10499.0,"[('2021-06-11', 2725000), ('2011-03-11', 1300000), ('2010-04-26', 1250000), ('2000-05-12', 525000)]",2575000,2,1,1,1,0,1,1
90029,4957 W Melrose Hl,SINGLE_FAMILY,1995,1205.882525252525,464.886612,5,6.0,2.0,['Wood'],"['Forced Air', 'Other', 'Gas']",['Central'],0,511714.0,2612200.0,14352.0,"[('2023-11-01', 11000), ('2023-03-31', 11000), ('2012-12-01', 4850)]",2600000,6,1,1,1,0,0,1
90042,156 S Avenue 59,SINGLE_FAMILY,1934,1709.79835,168.897654,3,2.0,1.0,"['Mixed', 'Wood', 'Linoleum']",['Central'],['Central'],1,324985.0,2621700.0,5146.0,"[('1999-12-17', 220000)]",2531460,2,1,1,1,1,0,1
90048,9000 W 3rd St #205,CONDO,2021,5207.499448,158.492518,2,3.0,13.0,"['Wood', 'Other']",['Central'],['Central'],0,763454.0,2506400.0,7199.0,[],2500000,2,1,1,0,0,0,1
90038,813 N Cherokee Ave,MULTI_FAMILY,2023,581.1283320480001,364.551372,8,5.0,2.0,['Vinyl'],['Central'],['Central'],1,1718700.0,2496600.0,6131.0,"[('2021-09-10', 1685000), ('2014-12-05', 1225000), ('1996-10-18', 185000), ('1996-02-21', 193183)]",2600000,6,1,1,1,0,0,0
90036,206 S Mansfield Ave,MULTI_FAMILY,1927,677.443473432,496.10202,8,8.0,2.0,[],['Fireplace(s)'],"['Ceiling Fan(s)', 'Window Unit(s)']",0,544241.0,2646200.0,4350.0,[],2578272,4,1,1,0,0,0,0
91316,4727 Louise Ave,SINGLE_FAMILY,1957,1625.623662,400.690639,3,4.0,1.0,"['Stone', 'Slate', 'Other', 'Carpet']","['Central', 'Natural Gas']","['Air Conditioning', 'Zoned']",1,1121837.0,2914500.0,14147.0,"[('1998-10-21', 730000)]",2600000,4,1,1,1,0,0,1
90069,9388 Flicker Way,SINGLE_FAMILY,1956,635.921035,168.15443,3,2.0,1.0,['Wood'],['Central'],['Central'],0,947788.0,2609600.0,9000.0,"[('2010-09-28', 745000), ('2010-03-22', 780000), ('1994-06-30', 395000)]",2600000,1,1,1,0,0,0,1
90036,247 S Citrus Ave,SINGLE_FAMILY,1926,627.2624754,317.449551,5,4.0,2.0,"['Wood', 'Tile']","['Forced Air', 'Central']","['Wall', 'Wall']",1,563597.0,2555300.0,13499.0,"[('1994-06-08', 345000)]",2525000,2,1,1,1,0,0,1
90048,411 S Hamel Rd #406,CONDO,2022,3258.9363580000004,221.294946,3,4.0,4.0,['Wood'],['Central'],"['Air Conditioning', 'Central']",0,1331335.4,2542500.0,13164.0,[],2500000,2,1,1,0,0,0,1
90049,1549 N Bundy Dr,SINGLE_FAMILY,1959,984.400188,206.24466,3,2.0,5.8,[],['Other'],[],0,209224.0,2646100.0,10146.0,[],2600000,1,0,1,0,0,0,0
90039,3717 Glenfeliz Blvd,SINGLE_FAMILY,1927,436.65561997199995,175.122155,4,4.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1504500.0,2570800.0,6999.0,"[('2021-10-01', 1475000), ('2009-07-07', 644000), ('2001-08-21', 345000), ('1998-05-22', 259000)]",2515000,1,1,1,1,0,0,1
90034,3316 Shelby Dr,SINGLE_FAMILY,1953,527.305164804,240.24715799999998,5,5.0,2.0,"['Wood', 'Marble']",['Central'],"['Air Conditioning', 'Dual', 'Central']",0,1800000.0,2572000.0,9996.0,"[('2022-08-15', 1775000), ('2004-05-18', 1000000)]",2560000,4,1,1,0,1,1,1
90291,981 Lake St,SINGLE_FAMILY,1955,526.495793868,239.039419,4,4.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1352520.0,2563300.0,10175.0,"[('2020-12-31', 1300000)]",2536000,2,1,1,1,0,0,1
90210,1847 Noel Pl,SINGLE_FAMILY,1952,844.983257184,309.831505,5,4.0,1.0,"['Carpet', 'Wood', 'Stone', 'Linoleum']",['Central'],['Central'],1,254923.0,2607800.0,16625.0,[],2580000,4,1,1,1,0,0,1
91604,3873 Berry Dr,SINGLE_FAMILY,1940,1127.859882,268.118058,4,5.0,2.0,"['Tile', 'Wood']",['Central'],['Central'],1,2600999.0,2668900.0,13351.0,"[('2023-07-10', 2550000), ('2021-04-29', 2500000), ('2014-10-30', 825000)]",2580000,4,1,1,1,0,0,1
90025,1326 Wellesley Ave,MULTI_FAMILY,1964,683.9184409200001,588.633408,10,10.0,2.0,[],['Wall'],['None'],0,1331335.4,2551100.0,20727.0,[],2500000,8,0,1,0,0,0,0
90066,12548 Everglade St,SINGLE_FAMILY,2023,529.7332776119999,206.709175,4,4.0,1.0,['Wood'],['Forced Air'],['Central'],1,1203224.0,2410600.0,8257.0,"[('2005-06-30', 865500)]",2575000,2,1,1,1,0,0,1
91601,5617 Klump Ave,MULTI_FAMILY,1946,972.973119,972.973119,2,3.0,2.2,[],[],[],0,1229328.0,2440900.0,7290.0,"[('2013-09-12', 559000), ('2008-03-24', 560000), ('2000-07-31', 185000)]",2600000,10,0,0,0,0,0,1
91423,4912 Ranchito Ave,SINGLE_FAMILY,2015,549.158180076,273.970947,4,4.0,1.0,['Mixed'],['Central'],['Central'],1,1588366.0,2691400.0,12999.0,"[('2014-08-07', 1375000), ('2012-06-07', 415000), ('2005-05-24', 628000)]",2595000,2,1,1,1,1,1,1
90046,2953 Nichols Canyon Rd,SINGLE_FAMILY,1958,1005.238702512,206.058854,3,2.0,1.0,"['Wood', 'Carpet']",['Central'],['Central'],1,2509965.0,2568300.0,11322.0,"[('2021-01-26', 2412500), ('1999-06-15', 855000), ('1998-02-02', 700000)]",2558000,3,1,1,1,0,0,1
90046,3062 Chandelle Rd,SINGLE_FAMILY,1959,1126.4503558310378,206.337563,3,2.0,6.0,[],['Other'],[],0,168060.0,2676700.0,9711.0,[],2600000,1,0,1,0,0,0,0
91316,3856 Vista Linda Dr,SINGLE_FAMILY,1976,1681.1748980716252,429.026054,5,5.0,1.0,[],['Central'],['Central'],1,1694054.0,2595200.0,16499.0,"[('2018-02-27', 1549000)]",2550000,2,1,1,1,1,1,1
90292,944 Harbor Crossing Ln,SINGLE_FAMILY,2000,785.7735739999999,333.150158,3,3.0,3.0,"['Tile', 'Wood']",['Central'],['Central'],1,1665570.0,2559700.0,12146.0,"[('2000-11-08', 1150000)]",2550000,2,1,1,1,0,0,1
91356,4112 Nogales Dr,SINGLE_FAMILY,1984,2485.176726,455.782118,4,5.0,2.0,"['Carpet', 'Wood']","['Central', 'Zoned']","['Air Conditioning', 'Dual', 'Zoned']",1,1322474.0,2689600.0,18000.0,[],2600000,6,1,1,1,1,0,1
90291,1215 7th Ave,SINGLE_FAMILY,2009,242.40659533200002,206.151757,3,3.0,2.2,"['Wood', 'Tile', 'Travertine']","['Forced Air', 'Central']","['Air Conditioning', 'Central']",1,1623785.0,2608800.0,11351.0,"[('2012-02-29', 1345000), ('2007-11-05', 517000), ('2007-03-26', 746054), ('2006-03-22', 875000), ('1996-03-29', 93000), ('1995-10-03', 122746)]",2575000,2,1,1,1,0,0,1
90039,3207 Windsor Ave,SINGLE_FAMILY,1926,503.024036724,185.06277599999999,4,4.0,2.0,"['Wood', 'Tile', 'Carpet']",['Central'],['Central'],1,1154011.0,2607800.0,6999.0,"[('2012-07-10', 975000), ('2001-03-21', 437000), ('1996-08-23', 232500)]",2519000,2,1,1,1,0,0,1
91423,4356 Allott Ave,SINGLE_FAMILY,2023,516.912292,271.927081,4,4.0,2.0,[],['Central'],['Central'],1,988380.0,2635700.0,15908.0,"[('2021-04-23', 950000)]",2545000,2,1,1,1,1,1,1
90064,2242 Selby Ave,SINGLE_FAMILY,1995,564.5362278599999,341.697234,3,3.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,240568.0,2591600.0,10970.0,[],2565000,2,1,1,1,0,0,1
90035,6111 Horner St,MULTI_FAMILY,1964,601.268216,601.268216,13,11.0,2.0,[],['None'],['None'],0,1584446.4,2588500.0,4393.0,[],2565000,4,0,0,0,0,0,0
90041,4614 Townsend Ave,SINGLE_FAMILY,1991,1381.598004,261.707751,4,3.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,1924739.0,2585100.0,7588.0,"[('2021-03-19', 1850000), ('2017-09-13', 1320000), ('2017-01-27', 855000)]",2525000,7,1,1,1,0,0,1
90291,920 Marco Pl,SINGLE_FAMILY,1927,334.4508,130.528715,3,2.0,1.0,[],[],['Central'],1,1929961.0,2536800.0,6799.0,"[('2018-12-27', 1800000), ('2017-08-01', 7300), ('2002-04-26', 699000), ('1999-01-15', 474000), ('1994-05-18', 160000)]",2525000,2,1,0,1,0,0,1
90024,10580 Wilshire Blvd APT 12SW,CONDO,1991,4283.196624,256.133571,2,3.0,27.0,['Mixed'],['Central'],['Central'],0,1682766.2,2552000.0,10702.0,[],2500000,2,1,1,0,0,0,1
90036,819 S Citrus Ave,SINGLE_FAMILY,1926,703.748028852,295.524443,5,3.0,2.0,"['Travertine', 'Wood']",['Central'],['Air Conditioning'],1,1834983.0,2755500.0,9147.0,"[('2010-02-17', 1479000), ('2007-05-22', 1520000), ('2005-03-01', 1195500), ('1994-03-28', 370000)]",2700000,3,1,1,1,0,0,1
90066,12046 Marine St,SINGLE_FAMILY,1948,515.164600764,180.510529,4,4.0,1.0,['Wood'],['Central'],['Central'],1,125552.0,2742400.0,7899.0,"[('2023-08-01', 1400000)]",2685000,2,1,1,1,0,0,1
91401,5328 Allott Ave,SINGLE_FAMILY,2020,605.541754,267.56064,4,5.0,1.0,"['Wood', 'Stone']",['Central'],['Central'],0,2154148.0,2671000.0,14553.0,"[('2020-11-20', 2050000), ('2019-12-11', 885000)]",2650000,4,1,1,0,1,1,1
90046,7923 Hollywood Blvd,SINGLE_FAMILY,1918,947.773366056,392.793884,7,5.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,1976177.0,2683900.0,19573.0,"[('2004-11-12', 1475000), ('2000-10-16', 535000)]",2650000,3,1,1,1,0,0,1
90025,1920 Manning Ave,MULTI_FAMILY,1963,627.667160868,547.19867,11,12.0,2.0,"['Mixed', 'Laminate', 'Carpet']",['Wall'],['None'],0,1027641.2,2698100.0,4393.0,[],2675000,6,0,1,0,0,0,1
90068,3371 Bennett Dr,SINGLE_FAMILY,1936,763.641478116,216.371087,5,4.0,1.0,['Wood'],['Central'],['Central'],1,1803421.0,2717900.0,12500.0,"[('2020-10-23', 1635000), ('2019-09-30', 750000)]",2640000,3,1,1,1,0,0,1
90019,1131 S Ridgeley Dr,SINGLE_FAMILY,2008,588.819214,387.684219,3,4.0,2.0,"['Wood', 'Tile']",['Central'],"['Central', 'Zoned']",1,2539967.0,2764300.0,16964.0,"[('2018-02-16', 2275000), ('2005-08-22', 990000), ('1999-11-15', 350000)]",2700000,2,1,1,1,0,0,1
90035,9017 Cresta Dr,SINGLE_FAMILY,1946,710.150532,238.389098,4,3.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],1,2578012.0,1714100.0,8848.0,"[('2023-01-24', 1700000), ('2007-07-06', 1259000), ('2002-03-05', 659500), ('2000-10-12', 550000)]",2625000,10,1,1,1,0,0,1
91042,7225 Lucky Way,SINGLE_FAMILY,2021,967.027327,288.463815,4,4.0,2.0,[],['Central'],['Central'],0,1060306.8,2654000.0,9217.0,"[('2023-07-20', 1167000)]",2600000,2,1,1,0,0,0,1
90048,9000 W 3rd St #103,CONDO,2021,5205.880704,219.994304,2,3.0,13.0,"['Wood', 'Other']",['Central'],['Central'],0,1029777.0,2761700.0,13460.0,[],2695000,2,1,1,0,0,0,1
90210,1550 N Beverly Dr,SINGLE_FAMILY,1926,696.868375896,275.457395,4,3.0,2.0,"['Mixed', 'Wood', 'Tile']",['Central'],['Central'],1,1416416.0,2742300.0,13189.0,"[('1999-06-30', 940000), ('1996-04-16', 780000)]",2678125,2,1,1,1,0,0,1
90029,4957-4959 W Melrose Hl,MULTI_FAMILY,1995,1207.1783380000002,464.886612,7,6.0,2.0,['Wood'],['Central'],['Central'],1,1534917.6,2612200.0,4077.0,[],2600000,8,1,1,1,0,0,1
90046,8600 Skyline Dr,SINGLE_FAMILY,1951,10328.396092,165.831855,3,2.0,1.0,['Tile'],"['Baseboard', 'Central']",['Central'],1,516581.0,2682900.0,7994.0,"[('1997-05-01', 330000), ('1994-04-19', 1000)]",2648887,6,1,1,1,0,0,1
90077,14367 Mulholland Dr,SINGLE_FAMILY,1956,1428.136894,259.013564,4,3.0,1.0,"['Wood', 'Carpet', 'Tile']",['Central'],['Central'],1,1203736.0,2708400.0,9143.0,"[('2012-04-27', 925000), ('2004-09-07', 1117500)]",2625000,6,1,1,1,0,0,1
90020,516 S Norton Ave,SINGLE_FAMILY,1921,446.368071204,187.478254,3,4.0,2.0,"['Wood', 'Tile']",['Forced Air'],['Central'],1,1488213.0,2567300.0,6645.0,"[('2018-08-10', 1388000), ('1996-09-05', 265000), ('1996-06-10', 256500)]",2625000,0,1,1,1,0,0,1
90291,2314 Clement Ave,SINGLE_FAMILY,1953,334.543703,212.376258,3,3.0,2.0,['Wood'],['Central'],['Central'],0,414770.0,2708400.0,12146.0,"[('2023-02-23', 1500000)]",2625000,3,1,1,0,0,0,1
90068,2267 El Contento Dr,SINGLE_FAMILY,1927,415.611975636,204.851115,3,4.0,2.0,['Wood'],['Central'],['Central'],1,2387206.0,2634700.0,8453.0,"[('2016-07-21', 2550000), ('2000-09-08', 754500)]",2625000,3,1,1,1,0,1,1
91403,15459 Dickens St,SINGLE_FAMILY,1942,1035.1867879999998,417.691888,5,5.0,2.0,"['Carpet', 'Wood', 'Travertine', 'Stone']",['Central'],['Central'],1,1818291.0,2794100.0,15265.0,"[('2017-02-23', 1630000), ('2003-12-02', 650000)]",2700000,5,1,1,1,1,0,1
90019,1219 S Gramercy Pl,SINGLE_FAMILY,1920,1159.9883829201103,388.427443,5,6.0,2.0,['Wood'],['Central'],['Central'],1,1790523.0,2637300.0,13179.0,"[('2014-10-22', 1550000), ('2010-03-31', 970000), ('2003-07-17', 208000), ('2002-08-01', 770000), ('1999-11-24', 370000)]",2625000,0,1,1,1,0,0,1
91601,5648 Auckland Ave,MULTI_FAMILY,2022,580.922459,580.736653,12,12.0,2.0,['Laminate'],['Central'],['Central'],0,873935.0,,4111.0,"[('2023-01-25', 2485000), ('2020-08-17', 840000), ('2009-02-27', 260000)]",2650000,4,1,1,0,0,0,0
90027,2380 Lyric Ave,SINGLE_FAMILY,1968,316.868721444,249.444555,4,3.0,3.0,"['Wood', 'Tile', 'Wood']","['Central', 'Zoned']","['Air Conditioning', 'Central', 'Zoned']",1,1200000.0,2635200.0,8950.0,"[('2022-11-08', 1200000), ('2002-01-04', 334143), ('2000-05-12', 350000)]",2615500,2,1,1,1,0,0,1
90033,2516 Fairmount St,SINGLE_FAMILY,1906,649.856485,64.660488,2,1.0,1.0,[],[],['None'],0,795600.0,2767600.0,2598.0,"[('2022-04-04', 608000)]",2700000,0,0,0,0,0,0,1
90292,13700 Marina Pointe Dr UNIT 1912,CONDO,2003,11582.11332,181.346656,2,3.0,18.0,"['Cement', 'Tile']",['Central'],['Central'],0,3002163.0,2600700.0,7139.0,"[('2018-09-28', 2800000), ('2015-05-28', 1670000), ('2010-05-21', 1500000)]",2600000,2,1,1,0,0,0,1
90049,101 Greenfield Ave,SINGLE_FAMILY,1947,1165.900366,253.160675,3,3.0,1.0,['Mixed'],['Central'],['Central'],1,1531780.0,2699300.0,10848.0,[],2650000,2,1,1,1,0,0,1
90004,215 N Gower St,SINGLE_FAMILY,1922,602.171976384,203.271764,3,3.0,1.0,['Wood'],['Central'],['Central'],1,2550000.0,2757000.0,6354.0,"[('2021-11-30', 2500000), ('2015-09-30', 1949000), ('2014-09-26', 1300000), ('2002-07-05', 649000), ('1998-04-21', 469000)]",2675000,2,1,1,1,0,0,1
90024,10724 Wilshire Blvd APT 1409,CONDO,1989,4690.715426000001,262.543878,3,4.0,16.0,['Wood'],['Central'],['Central'],0,1309330.0,2716100.0,12500.0,"[('1995-09-18', 820000)]",2680000,2,1,1,0,0,0,1
90035,1509 S Crest Dr,SINGLE_FAMILY,1928,475.910110368,250.8381,4,3.0,2.0,['Wood'],['Central'],['Air Conditioning'],0,734661.0,2688300.0,8500.0,"[('1998-01-02', 340000)]",2652500,0,1,1,0,1,1,1
90068,3253 Dos Palos Dr,SINGLE_FAMILY,1951,1183.7065499999999,286.512852,4,4.0,5.8,['Mixed'],['Central'],"['Air Conditioning', 'Gas', 'Central']",1,1787001.0,2699100.0,12994.0,"[('2019-12-19', 1700000), ('1995-12-15', 290000)]",2650000,4,1,1,1,0,0,1
90024,1200 Club View Dr #4NW,CONDO,2009,2319.255466,170.01248999999999,2,2.0,22.0,"['Wood', 'Marble', 'Mixed', 'Tile']",['Central'],"['Air Conditioning', 'Central']",0,1251100.4,2677600.0,6897.0,[],2631250,2,1,1,0,0,0,1
90068,3174 Deronda Dr,SINGLE_FAMILY,1960,747.858744864,261.614848,4,4.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],0,2958000.0,2613100.0,12500.0,"[('2013-10-22', 1375000), ('2004-11-02', 640000), ('2000-03-10', 305500)]",2600000,2,1,1,0,0,0,1
90004,126 S Arden Blvd,SINGLE_FAMILY,1920,605.0047746600001,197.325972,4,3.0,1.0,"['Wood', 'Tile', 'Wood']",['Central'],['Central'],1,1690541.0,2669000.0,6265.0,"[('2015-05-04', 1350000), ('2000-11-15', 465000), ('2000-02-01', 400000)]",2658332,3,1,1,1,0,0,1
90029,4957 Melrose Hill St,SINGLE_FAMILY,1964,1114.837465564738,464.422097,7,6.0,1.2,[],[],[],0,1277159.2,2226900.0,18351.0,[],2600000,0,0,0,0,0,0,0
91436,17252 Escalon Dr,SINGLE_FAMILY,1966,815.036532552,253.62519,4,3.0,2.0,['Wood'],['Central'],['Central'],0,1683000.0,2658300.0,7773.0,"[('2022-04-21', 1650000), ('2010-03-12', 855000)]",2611000,2,1,1,0,0,0,1
90025,1939 Selby Ave,MULTI_FAMILY,1966,627.2624754,579.528914,10,10.0,2.0,"['Wood', 'Tile']",['Forced Air'],['Wall'],1,1060306.8,2664800.0,13781.0,[],2617600,10,1,1,1,0,0,1
90064,2666 Greenfield Ave,SINGLE_FAMILY,1946,575.058050028,278.244485,6,6.0,1.0,"['Wood', 'Tile']",['Central'],"['Air Conditioning', 'Central']",1,1254600.0,2733000.0,6878.0,"[('2022-01-26', 1230000)]",2640000,2,1,1,1,0,0,1
90064,3063 Motor Ave,SINGLE_FAMILY,1961,533.7801322920001,220.458819,3,3.0,1.0,"['Terrazzo', 'Stone', 'Wood', 'Marble']",['Central'],"['Air Conditioning', 'Central']",1,752015.0,2728200.0,8087.0,"[('1998-01-21', 490000), ('1994-03-23', 450000)]",2650000,2,1,1,1,0,0,1
90027,4747 Ambrose Ave,SINGLE_FAMILY,2023,603.790718256,267.56064,4,4.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,1753073.0,2711500.0,10512.0,"[('2021-04-16', 1685000), ('2011-08-16', 839000), ('2004-01-22', 675000)]",2700000,2,1,1,1,0,0,1
91356,4651 Ellenita Ave,SINGLE_FAMILY,1965,3811.6292947658403,665.092577,5,4.0,2.0,[],[],['Central'],1,937751.0,2755900.0,29808.0,"[('1996-10-11', 380000)]",2675000,2,1,0,1,1,0,1
90272,575 Tahquitz Pl,SINGLE_FAMILY,1939,506.26152046799996,181.346656,4,3.0,1.0,"['Carpet', 'Wood']",['Central'],['Central'],1,625147.0,3238400.0,10499.0,[],2800000,2,1,1,1,0,0,1
90027,4250 Holly Knoll Dr,SINGLE_FAMILY,1940,684.323126388,228.727186,3,4.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1923178.0,2791400.0,7964.0,"[('2020-08-20', 1848500), ('2015-05-15', 1125500)]",2790000,4,1,1,1,0,0,1
90027,1977 N Kenmore Ave,MULTI_FAMILY,1928,650.3295470759999,553.144462,8,6.0,3.0,"['Wood', 'Linoleum', 'Mixed', 'Tile']",['Central'],"['Other', 'Wall', 'Electric']",1,2687700.0,2726500.0,3757.0,"[('2022-05-20', 2635000), ('2003-05-28', 325000)]",2725000,3,1,1,1,0,0,1
90094,5839 Seahorse Ct,SINGLE_FAMILY,2014,3593.492764003673,256.133571,3,4.0,3.0,"['Carpet', 'Tile', 'Wood']",['Central'],['Central'],0,1835229.0,2822000.0,11147.0,"[('2014-11-26', 1589000)]",2800000,3,1,1,0,0,1,1
91602,4724 1/2 Forman Ave,SINGLE_FAMILY,1946,1540.7053774104681,301.00572,4,4.0,1.0,['Wood'],['Central'],['Central'],1,2342428.0,2729600.0,12822.0,"[('2023-06-15', 3100000), ('2010-03-10', 1888000), ('1997-11-24', 350000)]",2710000,4,1,1,1,1,0,1
